GAME_ID,GAME_DATE,MATCHUP
0022301005,2024-03-21,WAS vs. SAC
0022301009,2024-03-21,NYK @ DEN
0022301006,2024-03-21,HOU vs. CHI
0022301007,2024-03-21,MIL vs. BKN
0022301000,2024-03-20,UTA @ OKC
0022300998,2024-03-20,BOS vs. MIL
0022301003,2024-03-20,LAC @ POR
0022301002,2024-03-20,PHI @ PHX
0022300996,2024-03-20,CLE vs. MIA
0022300997,2024-03-20,IND @ DET
0022301001,2024-03-20,MEM @ GSW
0022300999,2024-03-20,TOR vs. SAC
0022300992,2024-03-19,HOU @ WAS
0022300995,2024-03-19,MIN vs. DEN
0022300993,2024-03-19,NOP @ BKN
0022300994,2024-03-19,DAL @ SAS
0022300991,2024-03-19,ORL vs. CHA
0022300983,2024-03-18,IND vs. CLE
0022300986,2024-03-18,CHI vs. POR
0022300989,2024-03-18,SAC vs. MEM
0022300988,2024-03-18,NYK @ GSW
0022300990,2024-03-18,LAL vs. ATL
0022300985,2024-03-18,MIA @ PHI
0022300984,2024-03-18,BOS vs. DET
0022300987,2024-03-18,MIN @ UTA
0022300978,2024-03-17,DAL vs. DEN
0022300976,2024-03-17,MIL vs. PHX
0022300982,2024-03-17,ATL @ LAC
0022300980,2024-03-17,WAS vs. BOS
0022300977,2024-03-17,DET vs. MIA
0022300981,2024-03-17,SAS vs. BKN
0022300979,2024-03-17,ORL vs. TOR
0022300972,2024-03-16,OKC @ MEM
0022300975,2024-03-16,SAC vs. NYK
0022300973,2024-03-16,GSW @ LAL
0022300970,2024-03-16,POR @ NOP
0022300968,2024-03-16,IND vs. BKN
0022300971,2024-03-16,WAS @ CHI
0022300974,2024-03-16,MIN @ UTA
0022300969,2024-03-16,CHA @ PHI
0022300967,2024-03-16,CLE @ HOU
0022300965,2024-03-15,DEN @ SAS
0022300964,2024-03-15,NOP vs. LAC
0022300962,2024-03-15,DET vs. MIA
0022300966,2024-03-15,ATL @ UTA
0022300961,2024-03-15,CHA vs. PHX
0022300963,2024-03-15,ORL @ TOR
0022300955,2024-03-14,PHX @ BOS
0022300956,2024-03-14,CHI vs. LAC
0022300960,2024-03-14,POR vs. NYK
0022300958,2024-03-14,MIL vs. PHI
0022300959,2024-03-14,OKC vs. DAL
0022300957,2024-03-14,WAS @ HOU
0022300948,2024-03-13,IND vs. CHI
0022300953,2024-03-13,POR vs. ATL
0022300946,2024-03-13,DET vs. TOR
0022300949,2024-03-13,MIA vs. DEN
0022300951,2024-03-13,NOP vs. CLE
0022300954,2024-03-13,SAC vs. LAL
0022300950,2024-03-13,CHA @ MEM
0022300947,2024-03-13,ORL vs. BKN
0022300952,2024-03-13,DAL vs. GSW
0022300939,2024-03-12,PHI @ NYK
0022300945,2024-03-12,MIL @ SAC
0022300941,2024-03-12,IND @ OKC
0022300942,2024-03-12,SAS vs. HOU
0022300940,2024-03-12,WAS @ MEM
0022300944,2024-03-12,MIN @ LAC
0022300943,2024-03-12,BOS @ UTA
0022300937,2024-03-11,TOR @ DEN
0022300934,2024-03-11,PHX @ CLE
0022300938,2024-03-11,POR vs. BOS
0022300933,2024-03-11,DET vs. CHA
0022300935,2024-03-11,CHI vs. DAL
0022300936,2024-03-11,GSW @ SAS
0022300926,2024-03-10,MIA vs. WAS
0022300928,2024-03-10,IND @ ORL
0022300932,2024-03-10,MIN @ LAL
0022300925,2024-03-10,NOP @ ATL
0022300927,2024-03-10,NYK vs. PHI
0022300924,2024-03-10,MIL @ LAC
0022300931,2024-03-10,OKC vs. MEM
0022300929,2024-03-10,HOU @ SAC
0022300930,2024-03-10,CLE vs. BKN
0022300917,2024-03-09,LAC vs. CHI
0022300919,2024-03-09,DAL @ DET
0022300921,2024-03-09,GSW vs. SAS
0022300922,2024-03-09,UTA @ DEN
0022300918,2024-03-09,CHA vs. BKN
0022300923,2024-03-09,TOR @ POR
0022300920,2024-03-09,PHX vs. BOS
0022300913,2024-03-08,MEM vs. ATL
0022300914,2024-03-08,MIA @ OKC
0022300910,2024-03-08,CHA @ WAS
0022300909,2024-03-08,PHI vs. NOP
0022300912,2024-03-08,NYK vs. ORL
0022300911,2024-03-08,CLE vs. MIN
0022300915,2024-03-08,LAL vs. MIL
0022300916,2024-03-08,HOU @ POR
0022300903,2024-03-07,IND vs. MIN
0022300908,2024-03-07,SAS @ SAC
0022300906,2024-03-07,BOS @ DEN
0022300904,2024-03-07,MIA @ DAL
0022300902,2024-03-07,BKN @ DET
0022300907,2024-03-07,CHI @ GSW
0022300905,2024-03-07,TOR @ PHX
0022300895,2024-03-06,CLE @ ATL
0022300901,2024-03-06,SAC @ LAL
0022300897,2024-03-06,LAC @ HOU
0022300898,2024-03-06,CHI @ UTA
0022300899,2024-03-06,GSW vs. MIL
0022300900,2024-03-06,OKC @ POR
0022300896,2024-03-06,PHI vs. MEM
0022300894,2024-03-06,ORL @ WAS
0022300892,2024-03-05,DAL vs. IND
0022300887,2024-03-05,BKN vs. PHI
0022300888,2024-03-05,MIA vs. DET
0022300886,2024-03-05,CLE vs. BOS
0022300891,2024-03-05,SAS @ HOU
0022300885,2024-03-05,ORL @ CHA
0022300889,2024-03-05,NYK vs. ATL
0022300893,2024-03-05,PHX @ DEN
0022300890,2024-03-05,TOR vs. NOP
0022300879,2024-03-04,MEM @ BKN
0022300883,2024-03-04,SAC vs. CHI
0022300884,2024-03-04,LAL vs. OKC
0022300881,2024-03-04,POR @ MIN
0022300882,2024-03-04,UTA vs. WAS
0022300880,2024-03-04,LAC @ MIL
0022300876,2024-03-03,NYK @ CLE
0022300871,2024-03-03,PHI @ DAL
0022300872,2024-03-03,GSW @ BOS
0022300874,2024-03-03,ORL vs. DET
0022300875,2024-03-03,CHA @ TOR
0022300878,2024-03-03,OKC @ PHX
0022300873,2024-03-03,LAC @ MIN
0022300877,2024-03-03,IND @ SAS
0022300869,2024-03-02,LAL vs. DEN
0022300870,2024-03-02,PHX vs. HOU
0022300868,2024-03-02,MEM vs. POR
0022300866,2024-03-02,BKN vs. ATL
0022300867,2024-03-02,UTA @ MIA
0022300858,2024-03-01,PHI vs. CHA
0022300860,2024-03-01,GSW @ TOR
0022300859,2024-03-01,DAL @ BOS
0022300863,2024-03-01,IND @ NOP
0022300865,2024-03-01,LAC vs. WAS
0022300861,2024-03-01,POR @ MEM
0022300857,2024-03-01,DET vs. CLE
0022300862,2024-03-01,MIN vs. SAC
0022300864,2024-03-01,CHI vs. MIL
0022300854,2024-02-29,PHX vs. HOU
0022300853,2024-02-29,SAS vs. OKC
0022300856,2024-02-29,LAL vs. WAS
0022300849,2024-02-29,MIL @ CHA
0022300850,2024-02-29,UTA @ ORL
0022300852,2024-02-29,NYK vs. GSW
0022300855,2024-02-29,DEN vs. MIA
0022300851,2024-02-29,ATL @ BKN
0022300848,2024-02-28,LAC vs. LAL
0022300846,2024-02-28,CLE @ CHI
0022300845,2024-02-28,MIN vs. MEM
0022300847,2024-02-28,DEN vs. SAC
0022300844,2024-02-28,DAL @ TOR
0022300843,2024-02-28,IND vs. NOP
0022300833,2024-02-27,BKN @ ORL
0022300836,2024-02-27,BOS vs. PHI
0022300835,2024-02-27,UTA @ ATL
0022300840,2024-02-27,CHA @ MIL
0022300832,2024-02-27,DAL @ CLE
0022300838,2024-02-27,MIN vs. SAS
0022300842,2024-02-27,MIA @ POR
0022300837,2024-02-27,NOP @ NYK
0022300834,2024-02-27,GSW @ WAS
0022300841,2024-02-27,OKC vs. HOU
0022300839,2024-02-27,CHI vs. DET
0022300831,2024-02-26,SAC vs. MIA
0022300830,2024-02-26,MEM vs. BKN
0022300828,2024-02-26,NYK vs. DET
0022300829,2024-02-26,TOR @ IND
0022300827,2024-02-25,SAC @ LAC
0022300818,2024-02-25,PHX vs. LAL
0022300822,2024-02-25,OKC @ HOU
0022300820,2024-02-25,CLE @ WAS
0022300817,2024-02-25,MIL @ PHI
0022300821,2024-02-25,ATL vs. ORL
0022300819,2024-02-25,DAL @ IND
0022300823,2024-02-25,NOP vs. CHI
0022300826,2024-02-25,POR vs. CHA
0022300825,2024-02-25,UTA vs. SAS
0022300824,2024-02-25,GSW vs. DEN
0022300814,2024-02-24,ORL @ DET
0022300816,2024-02-24,NYK vs. BOS
0022300815,2024-02-24,MIN vs. BKN
0022300812,2024-02-23,DEN @ POR
0022300805,2024-02-23,CLE @ PHI
0022300813,2024-02-23,SAS @ LAL
0022300809,2024-02-23,OKC vs. WAS
0022300811,2024-02-23,CHA @ GSW
0022300804,2024-02-23,ATL vs. TOR
0022300808,2024-02-23,MIN vs. MIL
0022300806,2024-02-23,HOU vs. PHX
0022300807,2024-02-23,LAC @ MEM
0022300810,2024-02-23,NOP vs. MIA
0022300794,2024-02-22,NYK @ PHI
0022300795,2024-02-22,BKN @ TOR
0022300802,2024-02-22,GSW vs. LAL
0022300801,2024-02-22,CHA @ UTA
0022300800,2024-02-22,WAS @ DEN
0022300796,2024-02-22,DAL vs. PHX
0022300803,2024-02-22,SAS @ SAC
0022300798,2024-02-22,NOP vs. HOU
0022300793,2024-02-22,IND vs. DET
0022300792,2024-02-22,ORL @ CLE
0022300797,2024-02-22,CHI vs. BOS
0022300799,2024-02-22,LAC @ OKC
0022300791,2024-02-15,MIN @ POR
0022300790,2024-02-15,MEM vs. MIL
0022300576,2024-02-15,GSW @ UTA
0022300778,2024-02-14,ORL vs. NYK
0022300781,2024-02-14,CHI @ CLE
0022300784,2024-02-14,NOP vs. WAS
0022300780,2024-02-14,BOS vs. BKN
0022300789,2024-02-14,LAC @ GSW
0022300785,2024-02-14,DAL vs. SAS
0022300777,2024-02-14,CHA vs. ATL
0022300786,2024-02-14,DEN vs. SAC
0022300779,2024-02-14,PHI vs. MIA
0022300788,2024-02-14,LAL @ UTA
0022300783,2024-02-14,MEM vs. HOU
0022300782,2024-02-14,TOR vs. IND
0022300787,2024-02-14,DET @ PHX
0022300775,2024-02-13,MIN @ POR
0022300772,2024-02-13,ORL vs. OKC
0022300776,2024-02-13,LAL vs. DET
0022300771,2024-02-13,BKN vs. BOS
0022300773,2024-02-13,MIL vs. MIA
0022300774,2024-02-13,PHX vs. SAC
0022300767,2024-02-12,DEN @ MIL
0022300766,2024-02-12,MEM vs. NOP
0022300762,2024-02-12,CLE vs. PHI
0022300769,2024-02-12,GSW @ UTA
0022300768,2024-02-12,DAL vs. WAS
0022300761,2024-02-12,IND @ CHA
0022300764,2024-02-12,SAS @ TOR
0022300765,2024-02-12,HOU vs. NYK
0022300770,2024-02-12,LAC vs. MIN
0022300763,2024-02-12,ATL vs. CHI
0022300759,2024-02-11,MIA vs. BOS
0022300760,2024-02-11,SAC @ OKC
0022300758,2024-02-10,NOP @ POR
0022300756,2024-02-10,TOR vs. CLE
0022300754,2024-02-10,ATL vs. HOU
0022300751,2024-02-10,CHA vs. MEM
0022300753,2024-02-10,WAS vs. PHI
0022300748,2024-02-10,OKC @ DAL
0022300752,2024-02-10,ORL vs. CHI
0022300750,2024-02-10,BKN vs. SAS
0022300749,2024-02-10,DET @ LAC
0022300757,2024-02-10,GSW vs. PHX
0022300755,2024-02-10,NYK vs. IND
0022300747,2024-02-09,LAL vs. NOP
0022300742,2024-02-09,PHI vs. ATL
0022300746,2024-02-09,SAC vs. DEN
0022300743,2024-02-09,WAS @ BOS
0022300745,2024-02-09,MIL vs. CHA
0022300744,2024-02-09,TOR vs. HOU
0022300736,2024-02-08,NYK vs. DAL
0022300737,2024-02-08,MEM vs. CHI
0022300735,2024-02-08,CLE @ BKN
0022300739,2024-02-08,PHX vs. UTA
0022300733,2024-02-08,IND vs. GSW
0022300738,2024-02-08,MIN @ MIL
0022300734,2024-02-08,ORL vs. SAS
0022300740,2024-02-08,DEN @ LAL
0022300741,2024-02-08,POR vs. DET
0022300730,2024-02-07,MIA vs. SAS
0022300729,2024-02-07,ATL @ BOS
0022300731,2024-02-07,LAC vs. NOP
0022300728,2024-02-07,CLE @ WAS
0022300732,2024-02-07,DET @ SAC
0022300727,2024-02-07,PHI vs. GSW
0022300726,2024-02-07,TOR @ CHA
0022300719,2024-02-06,HOU @ IND
0022300724,2024-02-06,UTA vs. OKC
0022300720,2024-02-06,BKN vs. DAL
0022300721,2024-02-06,ORL @ MIA
0022300723,2024-02-06,MIN @ CHI
0022300725,2024-02-06,MIL @ PHX
0022300722,2024-02-06,NYK vs. MEM
0022300714,2024-02-05,CLE vs. SAC
0022300715,2024-02-05,DAL @ PHI
0022300717,2024-02-05,BKN vs. GSW
0022300713,2024-02-05,CHA vs. LAL
0022300716,2024-02-05,ATL vs. LAC
0022300718,2024-02-05,TOR @ NOP
0022300712,2024-02-04,POR @ DEN
0022300708,2024-02-04,MIA vs. LAC
0022300710,2024-02-04,TOR @ OKC
0022300706,2024-02-04,BOS vs. MEM
0022300705,2024-02-04,WAS vs. PHX
0022300711,2024-02-04,MIL @ UTA
0022300704,2024-02-04,DET vs. ORL
0022300707,2024-02-04,CHA vs. IND
0022300709,2024-02-04,MIN vs. HOU
0022300703,2024-02-03,SAS vs. CLE
0022300700,2024-02-03,CHI vs. SAC
0022300701,2024-02-03,NYK vs. LAL
0022300698,2024-02-03,PHI vs. BKN
0022300702,2024-02-03,DAL vs. MIL
0022300699,2024-02-03,GSW @ ATL
0022300689,2024-02-02,WAS vs. MIA
0022300690,2024-02-02,ATL vs. PHX
0022300692,2024-02-02,TOR @ HOU
0022300696,2024-02-02,NOP @ SAS
0022300694,2024-02-02,MIN vs. ORL
0022300693,2024-02-02,GSW @ MEM
0022300691,2024-02-02,SAC @ IND
0022300695,2024-02-02,CHA @ OKC
0022300697,2024-02-02,POR @ DEN
0022300688,2024-02-02,DET vs. LAC
0022300686,2024-02-01,PHI @ UTA
0022300687,2024-02-01,CLE @ MEM
0022300685,2024-02-01,IND @ NYK
0022300684,2024-02-01,BOS vs. LAL
0022300681,2024-01-31,SAS vs. ORL
0022300683,2024-01-31,MIL @ POR
0022300675,2024-01-31,DET @ CLE
0022300678,2024-01-31,SAC @ MIA
0022300677,2024-01-31,BKN vs. PHX
0022300679,2024-01-31,NOP @ HOU
0022300676,2024-01-31,LAC @ WAS
0022300680,2024-01-31,DAL @ MIN
0022300682,2024-01-31,OKC vs. DEN
0022300674,2024-01-31,CHA vs. CHI
0022300673,2024-01-30,PHI @ GSW
0022300669,2024-01-30,ATL vs. LAL
0022300672,2024-01-30,TOR @ CHI
0022300670,2024-01-30,IND @ BOS
0022300671,2024-01-30,UTA @ NYK
0022300663,2024-01-29,MEM vs. SAC
0022300666,2024-01-29,DAL vs. ORL
0022300661,2024-01-29,PHX @ MIA
0022300664,2024-01-29,MIN @ OKC
0022300667,2024-01-29,DEN vs. MIL
0022300659,2024-01-29,BOS vs. NOP
0022300657,2024-01-29,CHA vs. NYK
0022300658,2024-01-29,LAC @ CLE
0022300665,2024-01-29,WAS @ SAS
0022300660,2024-01-29,BKN vs. UTA
0022300668,2024-01-29,PHI @ POR
0022300662,2024-01-29,HOU vs. LAL
0022300652,2024-01-28,MEM @ IND
0022300653,2024-01-28,ATL vs. TOR
0022300655,2024-01-28,PHX @ ORL
0022300654,2024-01-28,OKC @ DET
0022300656,2024-01-28,POR vs. CHI
0022300651,2024-01-27,SAC @ DAL
0022300647,2024-01-27,UTA @ CHA
0022300643,2024-01-27,MIA @ NYK
0022300645,2024-01-27,BKN vs. HOU
0022300650,2024-01-27,LAL @ GSW
0022300649,2024-01-27,SAS vs. MIN
0022300646,2024-01-27,BOS vs. LAC
0022300644,2024-01-27,PHI @ DEN
0022300648,2024-01-27,NOP @ MIL
0022300642,2024-01-27,WAS @ DET
0022300634,2024-01-26,ATL vs. DAL
0022300636,2024-01-26,PHX @ IND
0022300638,2024-01-26,MEM vs. ORL
0022300639,2024-01-26,MIL vs. CLE
0022300637,2024-01-26,LAC @ TOR
0022300641,2024-01-26,SAS vs. POR
0022300635,2024-01-26,HOU @ CHA
0022300640,2024-01-26,OKC @ NOP
0022300631,2024-01-25,DEN @ NYK
0022300633,2024-01-25,CHI @ LAL
0022300632,2024-01-25,SAC @ GSW
0022300627,2024-01-25,IND vs. PHI
0022300629,2024-01-25,BKN vs. MIN
0022300628,2024-01-25,WAS vs. UTA
0022300630,2024-01-25,BOS @ MIA
0022300625,2024-01-24,PHX @ DAL
0022300620,2024-01-24,MIN @ WAS
0022300626,2024-01-24,GSW vs. ATL
0022300622,2024-01-24,SAS vs. OKC
0022300621,2024-01-24,MEM @ MIA
0022300619,2024-01-24,CHA @ DET
0022300624,2024-01-24,MIL vs. CLE
0022300623,2024-01-24,HOU vs. POR
0022300617,2024-01-23,POR @ OKC
0022300614,2024-01-23,IND vs. DEN
0022300616,2024-01-23,UTA @ NOP
0022300618,2024-01-23,LAC vs. LAL
0022300615,2024-01-23,BKN vs. NYK
0022300612,2024-01-22,CHI @ PHX
0022300611,2024-01-22,BOS @ DAL
0022300610,2024-01-22,CHA @ MIN
0022300613,2024-01-22,ATL @ SAC
0022300607,2024-01-22,ORL vs. CLE
0022300609,2024-01-22,MEM @ TOR
0022300608,2024-01-22,SAS @ PHI
0022300606,2024-01-22,DET vs. MIL
0022300601,2024-01-21,ORL vs. MIA
0022300602,2024-01-21,DEN @ WAS
0022300604,2024-01-21,IND @ PHX
0022300600,2024-01-21,LAC vs. BKN
0022300605,2024-01-21,LAL vs. POR
0022300603,2024-01-21,BOS @ HOU
0022300599,2024-01-20,MIN vs. OKC
0022300595,2024-01-20,CLE @ ATL
0022300592,2024-01-20,DET vs. MIL
0022300597,2024-01-20,MEM @ CHI
0022300598,2024-01-20,UTA @ HOU
0022300596,2024-01-20,TOR @ NYK
0022300594,2024-01-20,WAS vs. SAS
0022300593,2024-01-20,PHI @ CHA
0022300590,2024-01-19,IND @ POR
0022300587,2024-01-19,ATL @ MIA
0022300591,2024-01-19,LAL vs. BKN
0022300585,2024-01-19,ORL vs. PHI
0022300586,2024-01-19,BOS vs. DEN
0022300588,2024-01-19,NOP vs. PHX
0022300584,2024-01-19,CHA vs. SAS
0022300582,2024-01-18,MIN vs. MEM
0022300580,2024-01-18,CHI @ TOR
0022300581,2024-01-18,OKC @ UTA
0022300579,2024-01-18,NYK vs. WAS
0022300583,2024-01-18,IND @ SAC
0022300575,2024-01-17,NOP vs. CHA
0022300572,2024-01-17,CLE vs. MIL
0022300574,2024-01-17,TOR vs. MIA
0022300578,2024-01-17,POR vs. BKN
0022300569,2024-01-17,DET vs. MIN
0022300577,2024-01-17,LAL vs. DAL
0022300571,2024-01-17,BOS vs. SAS
0022300573,2024-01-17,NYK vs. HOU
0022300570,2024-01-17,ORL @ ATL
0022300567,2024-01-16,PHX vs. SAC
0022300568,2024-01-16,OKC @ LAC
0022300566,2024-01-16,DEN @ PHI
0022300556,2024-01-15,NOP @ DAL
0022300560,2024-01-15,GSW @ MEM
0022300562,2024-01-15,MIA @ BKN
0022300563,2024-01-15,BOS @ TOR
0022300557,2024-01-15,NYK vs. ORL
0022300555,2024-01-15,HOU @ PHI
0022300565,2024-01-15,LAL vs. OKC
0022300558,2024-01-15,WAS vs. DET
0022300564,2024-01-15,UTA vs. IND
0022300559,2024-01-15,SAS @ ATL
0022300561,2024-01-15,CHI @ CLE
0022300552,2024-01-14,SAC @ MIL
0022300550,2024-01-14,IND @ DEN
0022300553,2024-01-14,MIN vs. LAC
0022300554,2024-01-14,PHX @ POR
0022300551,2024-01-14,CHA @ MIA
0022300548,2024-01-13,SAS vs. CHI
0022300549,2024-01-13,UTA vs. LAL
0022300545,2024-01-13,GSW @ MIL
0022300542,2024-01-13,BOS vs. HOU
